116.63574,115.90332,119.504395,114.43848,116.3916,114.072266,117.978516,116.02539,117.79541,118.71094,121.45752,121.518555,113.76709,123.10547,121.884766,117.00195,117.06299,122.55615,119.260254,116.57471,123.776855,119.56543,121.03027,114.74365,116.26953,118.89404,115.964355,115.65918,113.706055,118.100586,118.58887,120.05371,114.49951,113.76709,116.02539,118.95508,114.01123,114.194336,120.17578,116.3916
113.828125,114.80469,119.19922,114.25537,120.48096,118.6499,122.86133,120.9082,115.1709,116.02539,122.18994,118.71094,113.21777,117.91748,117.978516,112.85156,116.69678,114.01123,119.44336,113.21777,118.89404,117.79541,114.86572,118.6499,115.65918,119.56543,118.77197,121.518555,112.180176,115.29297,120.29785,112.72949,117.734375,115.354004,121.15234,113.21777,116.87988,112.97363,120.29785,113.88916
114.37744,116.45264,118.77197,113.40088,116.75781,113.27881,119.07715,111.99707,116.69678,113.950195,113.706055,116.208496,113.0957,112.36328,117.856445,114.25537,116.94092,116.51367,114.43848,115.10986,112.72949,119.260254,114.68262,114.92676,113.33984,112.36328,112.54639,119.56543,117.18506,117.490234,113.828125,113.706055,114.98779,117.978516,116.26953,113.950195,119.44336,117.91748,112.66846,113.40088
112.24121,110.71533,110.89844,116.26953,110.41016,109.921875,110.53223,111.20361,115.29297,110.10498,109.921875,110.53223,111.08154,109.43359,113.76709,111.875,112.42432,110.59326,110.22705,114.74365,113.828125,112.48535,114.80469,110.10498,110.47119,110.47119,113.15674,115.842285,111.32568,112.48535,117.00195,112.54639,112.11914,114.98779,111.02051,112.66846,114.25537,112.24121,112.36328,109.6167
113.0957,112.85156,117.12402,111.02051,114.25537,111.936035,115.476074,116.26953,110.166016,109.6167,112.85156,119.07715,113.33984,117.79541,111.99707,110.10498,110.166016,108.82324,110.043945,116.3916,113.950195,117.67334,117.12402,116.75781,111.813965,115.23193,110.47119,111.50879,109.6167,114.68262,115.476074,119.748535,117.368164,116.94092,109.677734,112.72949,112.54639,116.87988,111.63086,110.41016
115.23193,108.64014,107.96875,112.79053,115.598145,113.52295,111.14258,109.98291,110.6543,113.950195,113.0957,110.288086,115.964355,114.1333,113.27881,113.583984,110.47119,110.71533,109.86084,116.94092,107.541504,112.058105,111.813965,113.40088,115.53711,110.6543,114.74365,107.84668,116.086426,109.31152,111.32568,116.63574,109.677734,110.10498,114.62158,114.25537,115.10986,111.63086,114.86572,109.31152
109.43359,113.15674,118.52783,114.072266,110.47119,111.936035,110.22705,118.16162,116.75781,111.99707,116.26953,115.29297,112.54639,110.71533,107.663574,109.6167,112.302246,110.59326,112.79053,113.52295,118.71094,113.33984,113.583984,114.80469,112.79053,112.54639,113.828125,110.22705,108.82324,110.53223,109.25049,109.25049,108.94531,115.29297,108.029785,107.29736,110.8374,114.92676,108.029785,109.37256
107.23633,114.194336,111.50879,110.95947,105.34424,108.029785,115.53711,113.583984,108.5791,107.785645,106.62598,113.27881,109.37256,113.583984,110.6543,114.31641,113.33984,106.74805,107.663574,106.56494,111.20361,108.029785,106.015625,108.029785,106.07666,107.84668,108.88428,108.09082,112.11914,108.76221,109.06738,113.461914,106.62598,109.555664,105.2832,110.34912,105.771484,116.94092,116.02539,116.75781
110.47119,108.51807,106.259766,104.79492,111.936035,108.273926,108.94531,110.77637,105.83252,112.79053,106.137695,105.893555,108.273926,110.288086,113.21777,108.21289,108.029785,108.395996,105.58838,114.194336,110.89844,108.395996,108.94531,113.583984,105.649414,104.18457,105.2832,109.18945,107.907715,111.813965,112.058105,103.879395,104.30664,105.71045,111.14258,108.94531,107.29736,111.14258,106.74805,106.62598
105.52734,106.3208,110.47119,113.03467,105.83252,107.17529,109.555664,104.97803,106.87012,108.82324,104.367676,110.59326,105.95459,112.79053,112.302246,105.649414,106.56494,107.907715,112.058105,114.01123,111.02051,105.2832,105.83252,105.83252,110.41016,105.95459,105.03906,106.3208,105.22217,104.73389,110.288086,105.893555,110.166016,107.72461,107.17529,108.395996,105.1001,104.367676,106.07666,109.31152
